Country,Destination,Region,Group,Prefix,Valid Date,End Date,Change,
South Africa,South Africa - VAS,,MDL Non Premium,27161304,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27161500,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27161510,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27161610,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27162850,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27163300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27163440,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27164660,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27164920,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27168800,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2717001,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27170040,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27170070,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27170130,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27170240,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27170650,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27171100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27171500,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27171610,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27172000,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27172850,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27173300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27173440,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27173441,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27173442,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27173443,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27173444,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27174220,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27174660,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27174920,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27178800,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2718000,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2718001,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27180040,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27180070,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27180101,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2718011,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27180130,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27180240,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27180650,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,271810080,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,271810081,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,271810082,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,271810083,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,271810084,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,271810085,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27181100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27181500,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27181610,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27182008,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27182800,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27183440,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27184580,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27184920,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27188300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27188800,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27200240,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721000,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721001,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721003,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721006,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210060,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210061,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210062,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210063,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210064,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210070,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210071,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210072,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210073,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210074,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210101,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210106,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210120,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210130,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210131,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210132,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210133,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210134,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210150,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210200,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210201,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210202,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210230,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210240,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210350,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210360,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721040,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210450,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210451,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721050,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721060,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210650,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210720,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27210910,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27211000,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27211003,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27211100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27211105,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27211250,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27211260,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721140,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27211450,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27211610,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27211800,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27211801,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27211802,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27211803,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27211804,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721200,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721201,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721202,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721203,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721204,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721205,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721206,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721207,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27212100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27212105,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27212500,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27212710,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27212760,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27212762,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27212763,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27212764,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27212765,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27212850,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27212860,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27212861,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27213300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27213440,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27213500,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27213505,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27214750,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27214760,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721492,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27214950,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27215010,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27215160,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27215180,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27215650,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2721610,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27216120,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27216200,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27217220,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27217300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27217440,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27217700,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27217701,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27217702,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27217703,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27217704,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27217770,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27218790,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27218950,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27220010,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27220070,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27220220,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27220240,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27220650,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27221000,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27221100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27221250,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27221500,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27222850,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27223000,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27223001,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27223002,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27223003,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27223300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27224660,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27224950,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27228800,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2723001,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,2723004,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27230070,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27230220,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27230240,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27230650,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27231000,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27231001,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27231002,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27231003,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27231004,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27231100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27231110,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27232850,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27233300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27234660,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27234920,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27234950,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27238800,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27270070,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27270220,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27270240,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27270500,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27270650,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27271100,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27271500,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27272850,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27273300,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27274660,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27274700,01/01/2022 00:00,12/31/2099 23:59:59,,
South Africa,South Africa - VAS,,MDL Non Premium,27274701,01/01/2022 00:00,12/31/2099 23:59:59,,
